p1,r1,y1,p2,r2,y2,t_ms
17.55,10.43,49.08,-47.08,80.36,-7.60,397661
16.89,11.19,49.02,-45.81,84.76,-7.59,397677
16.26,11.92,48.90,-44.48,89.07,-7.51,397693
15.67,12.57,48.75,-43.11,93.26,-7.41,397709
15.11,13.21,48.57,-41.80,97.29,-7.27,397725
14.61,13.79,48.40,-40.57,101.19,-7.16,397741
14.08,14.25,48.29,-39.30,105.10,-7.11,397757
13.55,14.68,48.20,-37.96,108.97,-7.04,397773
13.10,15.16,48.02,-36.68,112.60,-6.89,397789
12.62,15.86,47.82,-35.38,115.76,-6.74,397805
12.08,16.77,47.67,-34.12,118.61,-6.64,397821
11.56,17.71,47.55,-32.93,121.41,-6.57,397837
11.05,18.58,47.40,-31.70,124.21,-6.46,397853
10.53,19.34,47.19,-30.39,127.00,-6.28,397869
10.09,20.01,46.95,-29.07,129.72,-6.07,397885
9.70,20.62,46.72,-27.72,132.35,-5.86,397901
9.31,21.22,46.50,-26.28,134.89,-5.66,397917
9.04,21.80,46.27,-24.92,137.34,-5.44,397933
8.93,22.24,46.11,-23.63,139.71,-5.31,397949
8.73,22.70,46.07,-22.22,142.01,-5.28,397965
8.59,23.23,46.07,-20.74,144.21,-5.27,397981
8.66,23.63,46.11,-19.34,146.40,-5.30,397997
8.75,23.84,46.24,-17.97,148.67,-5.42,398013
8.73,24.05,46.38,-16.58,150.93,-5.53,398029
8.75,24.27,46.45,-15.25,153.13,-5.56,398045
8.95,24.32,46.49,-14.08,155.27,-5.58,398061
9.10,24.37,46.59,-12.92,157.31,-5.65,398077
9.23,24.56,46.70,-11.77,159.21,-5.72,398093
9.47,24.75,46.78,-10.77,160.99,-5.77,398109
9.71,24.85,46.88,-9.90,162.74,-5.86,398125
9.84,24.97,47.00,-9.03,164.47,-5.94,398141
9.93,25.12,47.06,-8.22,166.09,-5.97,398157
10.06,25.20,47.08,-7.61,167.64,-5.98,398173
10.07,25.33,47.09,-7.12,169.06,-5.99,398189
9.94,25.57,47.07,-6.59,170.39,-5.96,398205
9.82,25.77,46.98,-6.07,171.69,-5.86,398221
9.80,25.84,46.88,-5.65,172.96,-5.77,398237
9.73,25.92,46.83,-5.23,174.14,-5.73,398253
9.62,26.13,46.82,-4.74,175.19,-5.72,398269
9.60,26.35,46.81,-4.29,176.17,-5.71,398285
9.66,26.49,46.86,-3.94,177.07,-5.78,398301
9.61,26.67,46.98,-3.60,177.91,-5.91,398317
9.54,26.94,47.11,-3.30,178.66,-6.05,398333
9.49,27.26,47.25,-3.02,179.21,-6.21,398349
9.46,27.74,47.48,-2.80,179.51,-6.47,398365
9.35,28.40,47.80,-2.58,179.66,-6.82,398381
9.13,29.10,48.13,-2.29,179.86,-7.16,398397
8.87,29.75,48.38,-1.92,180.11,-7.39,398413
8.61,30.34,48.45,-1.60,180.37,-7.45,398429
8.46,30.86,48.39,-1.41,180.56,-7.39,398445
8.30,31.43,48.28,-1.33,180.53,-7.31,398461
8.06,32.32,48.19,-1.32,180.10,-7.27,398477
7.95,33.60,48.19,-1.27,179.21,-7.34,398493
8.01,35.26,48.41,-0.97,177.90,-7.61,398509
8.16,37.19,48.91,-0.34,176.39,-8.16,398525
8.58,38.96,49.73,0.41,175.09,-8.99,398541
9.18,40.74,50.68,1.22,173.83,-9.89,398557
9.85,42.65,51.56,1.92,172.37,-10.70,398573
10.40,44.74,52.26,2.37,170.68,-11.32,398589
10.77,47.03,52.67,2.58,168.76,-11.68,398605
10.94,49.70,52.75,2.64,166.42,-11.72,398621
11.07,52.79,52.55,2.61,163.78,-11.50,398637
11.41,55.86,52.22,2.88,161.32,-11.16,398653
11.92,58.08,51.94,3.35,159.52,-10.85,398669
12.56,59.55,51.74,3.60,158.22,-10.61,398685
13.01,60.35,51.62,3.42,157.32,-10.50,398701
13.06,61.12,51.64,2.98,156.50,-10.56,398717
12.92,62.25,51.72,2.64,155.69,-10.65,398733
12.89,63.54,51.60,2.43,154.73,-10.48,398749
12.98,64.72,51.17,2.22,153.79,-10.02,398765
13.07,65.76,50.55,2.04,152.89,-9.37,398781
13.19,66.79,49.84,1.89,152.00,-8.66,398797
13.45,67.60,49.20,1.77,151.22,-8.03,398813
13.63,68.22,48.69,1.55,150.50,-7.53,398829
13.62,68.80,48.23,1.21,149.85,-7.07,398845
13.41,69.45,47.75,0.94,149.24,-6.59,398861
13.22,70.05,47.23,0.71,148.66,-6.09,398877
13.08,70.62,46.75,0.53,148.03,-5.63,398893
12.93,71.33,46.39,0.41,147.27,-5.28,398909
12.87,72.11,46.15,0.32,146.47,-5.06,398925
12.87,72.84,46.00,0.31,145.71,-4.91,398941
12.79,73.43,45.92,0.35,144.94,-4.83,398957
12.61,74.00,45.87,0.23,144.18,-4.78,398973
12.37,74.47,45.82,0.03,143.58,-4.75,398989
12.04,74.79,45.75,-0.14,143.18,-4.68,399005
11.76,74.96,45.67,-0.27,142.87,-4.62,399021
11.55,75.31,45.72,-0.43,142.34,-4.70,399037
11.37,75.81,45.91,-0.60,141.65,-4.91,399053
11.08,76.28,46.11,-0.75,141.02,-5.11,399069
10.72,76.66,46.18,-0.83,140.57,-5.15,399085
10.41,76.88,46.01,-0.84,140.34,-4.94,399101
10.26,76.84,45.65,-0.84,140.26,-4.55,399117
10.20,76.70,45.22,-0.88,140.20,-4.11,399133
10.18,76.50,44.89,-0.98,140.09,-3.81,399149
10.09,76.44,44.76,-1.06,139.88,-3.69,399165
10.00,76.51,44.76,-1.09,139.62,-3.70,399181
9.89,76.56,44.80,-1.06,139.36,-3.73,399197
9.81,76.53,44.77,-1.04,139.19,-3.67,399213
9.74,76.38,44.65,-1.10,139.10,-3.52,399229
9.64,76.16,44.47,-1.18,139.07,-3.33,399245
9.48,75.93,44.30,-1.26,139.00,-3.17,399261
9.33,75.80,44.25,-1.36,138.82,-3.15,399277
9.17,75.77,44.39,-1.45,138.50,-3.32,399293
8.96,75.89,44.70,-1.51,138.06,-3.65,399309
8.74,76.10,45.03,-1.59,137.59,-3.98,399325
8.51,76.20,45.25,-1.71,137.25,-4.18,399341
8.25,76.23,45.31,-1.82,136.99,-4.23,399357
8.01,76.21,45.25,-1.90,136.81,-4.16,399373
7.87,76.14,45.10,-1.92,136.67,-4.00,399389
7.83,76.00,44.89,-1.95,136.54,-3.76,399405
7.86,75.78,44.59,-2.09,136.47,-3.44,399421
7.91,75.41,44.28,-2.31,136.52,-3.12,399437
7.88,74.95,44.00,-2.58,136.63,-2.85,399453
7.82,74.40,43.80,-2.92,136.85,-2.68,399469
7.72,73.75,43.70,-3.21,137.22,-2.60,399485
7.55,73.04,43.64,-3.43,137.66,-2.54,399501
7.35,72.30,43.58,-3.59,138.11,-2.47,399517
7.08,71.47,43.48,-3.75,138.62,-2.38,399533
6.77,70.68,43.38,-3.92,139.04,-2.30,399549
6.43,70.04,43.39,-4.06,139.31,-2.37,399565
6.13,69.53,43.61,-4.04,139.53,-2.63,399581
5.88,69.02,43.92,-3.91,139.80,-2.93,399597
5.61,68.47,44.14,-3.78,140.05,-3.12,399613
5.29,68.07,44.18,-3.68,140.17,-3.11,399629
4.95,67.74,44.01,-3.61,140.23,-2.93,399645
4.71,67.42,43.79,-3.55,140.27,-2.72,399661
4.64,67.02,43.67,-3.53,140.33,-2.62,399677
4.59,66.68,43.66,-3.47,140.33,-2.62,399693
4.56,66.46,43.71,-3.42,140.25,-2.66,399709
4.64,66.26,43.76,-3.40,140.18,-2.70,399725
4.76,66.01,43.73,-3.39,140.18,-2.64,399741
4.87,65.71,43.57,-3.41,140.24,-2.43,399757
4.99,65.26,43.26,-3.49,140.44,-2.08,399773
4.98,64.64,42.83,-3.60,140.71,-1.64,399789
4.80,64.07,42.38,-3.67,140.94,-1.20,399805
4.60,63.63,41.98,-3.61,141.13,-0.81,399821
4.45,63.16,41.63,-3.46,141.35,-0.45,399837
4.36,62.66,41.27,-3.27,141.58,-0.07,399853
4.28,62.23,40.87,-3.11,141.66,0.35,399869
4.21,61.93,40.52,-3.00,141.52,0.68,399885
4.14,61.81,40.33,-2.90,141.26,0.84,399901
4.09,61.79,40.25,-2.80,140.97,0.91,399917
4.03,61.79,40.15,-2.74,140.72,1.04,399933
3.97,61.68,39.95,-2.74,140.57,1.26,399949
3.91,61.51,39.70,-2.77,140.43,1.51,399965
3.85,61.39,39.51,-2.77,140.23,1.68,399981
3.86,61.31,39.47,-2.77,139.95,1.69,399997
3.82,61.32,39.56,-2.74,139.63,1.59,400013
3.69,61.28,39.67,-2.75,139.39,1.47,400029
3.47,61.15,39.72,-2.76,139.33,1.44,400045
3.19,60.92,39.61,-2.72,139.43,1.57,400061
2.97,60.52,39.39,-2.65,139.68,1.81,400077
2.82,59.88,39.15,-2.57,140.11,2.05,400093
2.70,59.05,38.94,-2.59,140.69,2.27,400109
2.59,58.18,38.66,-2.78,141.31,2.57,400125
2.42,57.45,38.33,-3.09,141.55,2.87,400141
2.05,57.51,38.13,-3.35,140.75,2.96,400157
1.48,58.72,38.34,-3.32,139.06,2.61,400173
1.17,60.57,38.95,-3.05,137.05,1.93,400189
1.09,62.59,39.56,-2.70,134.98,1.35,400205
1.12,64.39,39.82,-2.48,133.11,1.16,400221
1.04,65.87,39.69,-2.36,131.51,1.34,400237
0.85,67.15,39.28,-2.20,130.15,1.77,400253
0.75,68.14,38.74,-1.98,129.12,2.32,400269
0.77,68.49,38.19,-1.89,128.56,2.84,400285
0.74,68.37,37.74,-1.90,128.43,3.27,400301
0.52,68.13,37.39,-1.90,128.41,3.59,400317
0.30,68.02,37.11,-1.81,128.44,3.85,400333
0.11,67.68,36.84,-1.63,128.65,4.13,400349
-0.07,67.17,36.52,-1.49,129.00,4.47,400365
-0.29,66.53,36.14,-1.43,129.44,4.85,400381
-0.57,65.73,35.78,-1.43,130.05,5.18,400397
-0.88,64.72,35.52,-1.46,130.91,5.42,400413
-1.16,63.70,35.34,-1.34,131.86,5.59,400429
-1.38,62.77,35.26,-1.00,132.72,5.68,400445
-1.39,61.84,35.31,-0.62,133.53,5.63,400461
-1.18,60.69,35.58,-0.27,134.50,5.36,400477
-0.95,59.33,36.08,0.16,135.65,4.88,400493
-0.90,57.88,36.67,0.71,136.95,4.35,400509
-0.96,56.29,37.19,1.17,138.40,3.89,400525
-1.07,54.66,37.60,1.63,140.01,3.53,400541
-1.09,52.51,37.95,2.07,142.18,3.25,400557
-0.85,49.77,38.24,2.51,145.03,3.07,400573
-0.39,46.82,38.32,2.93,147.93,3.12,400589
0.12,44.26,38.24,3.20,150.14,3.29,400605
0.48,42.32,38.19,3.26,151.54,3.36,400621
0.78,41.05,38.34,3.17,152.39,3.23,400637
0.97,40.29,38.58,3.17,152.95,3.01,400653
1.11,39.57,38.81,3.25,153.64,2.84,400669
1.26,38.52,38.92,3.34,154.69,2.81,400685
1.30,37.25,38.79,3.35,155.93,3.03,400701
1.22,35.97,38.36,3.12,157.09,3.53,400717
1.03,34.67,37.73,2.58,158.18,4.16,400733
0.75,33.28,37.07,1.83,159.37,4.78,400749
0.44,31.68,36.48,1.06,160.72,5.32,400765
0.14,30.19,36.05,0.58,161.77,5.67,400781
-0.06,29.16,35.89,0.51,162.31,5.78,400797
0.00,28.74,35.98,0.71,162.40,5.68,400813
0.23,28.71,36.16,1.04,162.29,5.54,400829
0.47,28.57,36.32,1.35,162.34,5.43,400845
0.64,28.17,36.42,1.56,162.67,5.38,400861
0.68,27.56,36.39,1.65,163.21,5.46,400877
0.58,26.75,36.24,1.54,163.90,5.63,400893
0.36,25.85,36.03,1.26,164.63,5.83,400909
0.06,25.08,35.78,0.94,165.23,6.07,400925
-0.20,24.47,35.54,0.65,165.61,6.28,400941
-0.36,24.02,35.40,0.50,165.78,6.38,400957
-0.43,23.80,35.39,0.57,165.81,6.39,400973
-0.39,23.79,35.40,0.80,165.70,6.41,400989
-0.29,23.88,35.37,1.00,165.50,6.46,401005
-0.23,23.90,35.31,1.09,165.36,6.55,401021
-0.27,23.85,35.16,1.05,165.36,6.70,401037
-0.22,23.50,35.05,0.95,165.50,6.81,401053
-0.18,23.26,35.07,1.01,165.48,6.78,401069
-0.08,23.36,35.17,1.21,165.26,6.70,401085
0.14,23.53,35.26,1.43,165.03,6.64,401101
0.36,23.48,35.35,1.56,164.99,6.58,401117
0.43,23.36,35.37,1.60,165.10,6.60,401133
0.43,23.11,35.25,1.51,165.32,6.74,401149
0.42,22.62,35.08,1.25,165.75,6.92,401165
0.42,21.96,34.90,0.92,166.27,7.08,401181
0.40,21.39,34.80,0.74,166.57,7.16,401197
0.49,21.10,34.89,0.73,166.58,7.05,401213
0.74,21.08,35.12,0.93,166.55,6.85,401229
1.04,20.86,35.33,1.17,166.81,6.70,401245
1.31,20.37,35.46,1.29,167.26,6.61,401261
1.43,19.84,35.54,1.29,167.70,6.57,401277
1.41,19.44,35.56,1.18,168.02,6.56,401293
1.31,19.13,35.52,0.99,168.29,6.61,401309
1.17,18.80,35.40,0.79,168.66,6.75,401325
1.11,18.19,35.22,0.64,169.24,6.93,401341
1.17,17.49,35.06,0.56,169.84,7.11,401357
1.34,16.84,34.94,0.49,170.30,7.23,401373
1.53,16.39,34.92,0.38,170.59,7.27,401389
1.61,16.20,34.89,0.18,170.70,7.31,401405
1.61,16.15,34.83,-0.14,170.63,7.36,401421
1.51,16.16,34.77,-0.52,170.55,7.40,401437
1.39,16.05,34.74,-0.79,170.66,7.42,401453
1.34,15.86,34.68,-0.89,170.89,7.49,401469
1.40,15.59,34.59,-0.95,171.08,7.59,401485
1.45,15.33,34.53,-1.06,171.20,7.65,401501
1.41,15.18,34.52,-1.25,171.24,7.65,401517
1.32,14.99,34.53,-1.52,171.38,7.62,401533
1.18,14.81,34.53,-1.76,171.56,7.62,401549
0.97,14.60,34.45,-1.87,171.75,7.69,401565
0.81,14.39,34.35,-1.93,171.96,7.80,401581
0.72,14.20,34.20,-1.95,172.12,7.95,401597
0.65,14.02,34.04,-1.98,172.21,8.11,401613
0.60,13.87,33.91,-2.10,172.26,8.23,401629
0.55,13.62,33.87,-2.25,172.40,8.25,401645
0.39,13.43,33.84,-2.32,172.63,8.28,401661
0.16,13.17,33.72,-2.32,172.97,8.41,401677
-0.01,12.80,33.48,-2.30,173.48,8.68,401693
-0.15,12.23,33.09,-2.29,174.13,9.10,401709
-0.23,11.54,32.61,-2.40,174.79,9.59,401725
-0.19,10.71,32.18,-2.65,175.43,9.99,401741
-0.13,9.86,31.96,-2.86,176.02,10.17,401757
-0.15,9.28,31.90,-2.93,176.45,10.21,401773
-0.23,8.89,31.90,-2.87,176.83,10.22,401789
-0.23,8.52,31.87,-2.71,177.21,10.26,401805
-0.11,8.12,31.84,-2.45,177.56,10.31,401821
0.11,7.65,31.89,-2.12,177.94,10.30,401837
0.40,7.19,31.98,-1.74,178.37,10.24,401853
0.64,6.81,32.04,-1.29,178.78,10.25,401869
0.91,6.56,32.02,-0.90,178.99,10.32,401885
1.21,6.34,32.00,-0.67,179.16,10.38,401901
1.48,5.82,32.03,-0.64,179.72,10.38,401917
1.63,4.85,32.05,-0.67,165.73,10.40,401933
1.88,3.79,32.04,-0.78,152.07,10.43,401949
2.25,2.75,32.20,-0.92,138.54,10.26,401965
2.60,2.08,32.62,-0.99,125.15,9.84,401981
2.92,1.86,33.11,-0.94,111.95,9.38,401997
3.20,1.72,33.55,-0.85,99.11,9.00,402013
3.45,1.40,33.90,-0.82,86.82,8.69,402029
3.61,1.00,34.19,-0.82,74.93,8.43,402045
3.66,0.72,34.41,-0.85,63.25,8.23,402061
3.67,0.64,34.59,-0.95,51.66,8.06,402077
3.72,0.60,34.82,-1.12,40.34,7.82,402093
3.72,0.45,35.14,-1.20,29.52,7.50,402109
3.72,0.25,35.49,-1.11,19.15,7.18,402125
3.84,0.01,35.76,-0.93,9.19,6.95,402141
4.09,-0.23,35.92,-0.72,-0.49,6.85,402157
4.45,-0.46,36.01,-0.60,-9.97,6.81,402173
4.98,-0.52,36.17,-0.53,-19.48,6.68,402189
5.56,-0.47,36.50,-0.39,-28.77,6.38,402205
6.16,-0.30,36.95,-0.15,-37.73,5.99,402221
6.76,-0.06,37.34,0.18,-46.34,5.70,402237
7.34,0.13,37.58,0.57,-54.66,5.57,402253
8.01,0.41,37.68,0.84,-62.89,5.56,402269
8.70,0.79,37.74,0.96,-70.99,5.57,402285
9.36,1.15,37.80,0.95,-78.83,5.57,402301
10.14,1.37,37.92,0.93,-86.37,5.51,402317
11.07,1.71,38.17,1.21,-93.88,5.33,402333
12.28,2.31,38.59,1.75,-101.28,5.02,402349
13.69,2.87,39.10,2.38,-93.22,4.65,402365
15.19,3.17,39.58,2.88,-85.01,4.37,402381
16.71,3.28,39.93,3.25,-76.91,4.19,402397
18.21,3.47,40.27,3.53,-84.23,4.00,402413
19.82,3.71,40.73,3.74,-91.39,3.66,402429
21.52,3.85,41.35,4.04,-98.14,3.19,402445
23.25,3.85,42.05,4.61,-104.49,2.68,402461
25.05,3.98,42.75,5.47,-110.74,2.22,402477
27.06,4.38,43.40,6.49,-117.00,1.85,402493
29.33,4.88,43.95,7.52,-108.02,1.60,402509
31.80,5.02,44.43,8.45,-98.94,1.43,402525
34.44,4.69,44.90,9.13,-104.71,1.26,402541
37.24,4.14,45.40,9.62,-110.11,1.07,402557
40.01,3.72,45.90,9.82,-115.45,0.89,402573
42.73,3.60,46.34,9.57,-105.84,0.76,402589
45.34,3.76,46.70,8.74,-96.74,0.66,402605
47.51,3.67,47.02,7.40,-87.49,0.58,402621
49.13,3.13,47.23,5.58,-92.81,0.57,402637
50.49,2.01,47.25,3.31,-97.35,0.71,402653
51.92,0.43,47.15,0.80,-101.66,0.93,402669
53.58,-1.39,47.02,-1.81,-106.11,1.15,402685
55.37,-2.88,46.99,-4.41,-111.17,1.27,402701
57.10,-2.86,47.10,-6.80,-117.09,1.24,402717
58.54,-1.85,47.30,-8.84,-108.16,1.14,402733
59.71,-0.72,47.49,-10.61,-99.25,1.08,402749
60.82,-0.17,47.60,-12.33,-89.96,1.09,402765
62.10,-0.50,47.69,-14.24,-95.27,1.13,402781
63.45,-1.17,47.82,-16.40,-100.42,1.11,402797
64.57,-1.34,47.99,-18.62,-105.87,1.02,402813
65.47,-0.96,48.19,-20.74,-111.51,0.89,402829
66.34,-0.55,48.38,-22.72,-116.81,0.79,402845
67.39,-0.16,48.54,-24.59,-121.88,0.73,402861
68.64,-0.00,48.67,-26.54,-126.52,0.72,402877
69.83,-0.26,48.75,-28.81,-130.69,0.74,402893
70.66,-0.68,48.80,-31.47,-134.74,0.76,402909
71.10,-0.80,48.84,-34.34,-138.93,0.73,402925
71.32,-1.01,48.88,-37.26,-142.95,0.68,402941
71.62,-1.00,48.90,-40.07,-146.96,0.64,402957
71.98,-0.72,48.88,-42.84,-150.71,0.66,402973
72.31,-1.08,48.79,-45.61,-153.93,0.74,402989
72.34,-1.52,48.69,-48.27,-157.15,0.82,403005
72.15,-1.47,48.58,-50.91,-160.58,0.89,403021
71.76,-1.30,48.45,-53.54,-163.89,0.96,403037
71.25,-1.52,48.30,-56.16,-166.84,1.03,403053
70.67,-1.61,48.16,-58.67,-169.76,1.09,403069
70.18,-1.41,48.00,-61.07,-157.69,1.17,403085
69.89,-1.21,47.83,-63.31,-145.96,1.29,403101
69.72,-1.13,47.66,-65.35,-134.51,1.39,403117
69.52,-1.06,47.52,-67.21,-123.34,1.47,403133
69.16,-0.86,47.39,-68.88,-112.46,1.55,403149
68.64,-0.80,47.24,-70.52,-116.63,1.64,403165
68.14,-0.88,47.09,-72.20,-120.65,1.73,403181
67.56,-0.72,46.89,-73.73,-124.70,1.86,403197
66.89,-0.58,46.66,-75.07,-128.58,2.03,403213
66.30,-0.49,46.43,-76.33,-117.36,2.18,403229
65.76,-0.27,46.22,-77.46,-106.53,2.33,403245
65.21,-0.08,46.03,-78.43,-95.98,2.44,403261
64.71,0.04,45.90,-79.31,-85.60,2.52,403277
64.22,0.16,45.78,-80.13,-75.43,2.59,403293
63.63,0.28,45.62,-80.85,-65.51,2.69,403309
63.01,0.16,45.47,-81.61,-70.72,2.78,403325
62.26,0.12,45.33,-82.41,-75.85,2.85,403341
61.38,0.18,45.18,-83.21,-65.86,2.91,403357
60.52,0.21,45.01,-84.07,-56.05,2.99,403373
59.81,0.20,44.81,-84.92,-61.53,3.10,403389
59.19,0.19,44.62,-85.69,-67.00,3.18,403405
58.43,0.39,44.50,-86.29,-57.46,3.20,403421
57.47,0.66,44.39,-86.77,-48.03,3.22,403437
56.35,0.76,44.18,-87.25,-38.59,3.35,403453
55.01,0.50,43.88,-87.78,-29.14,3.54,403469
53.60,-0.05,43.57,-88.59,-34.85,3.68,403485
52.19,-0.42,43.32,-89.47,-40.64,3.77,403501
50.82,-0.45,43.10,-90.20,-46.53,3.80,403517
49.51,-0.45,42.91,-90.63,-52.16,3.83,403533
48.25,-0.48,42.71,-90.64,-57.54,3.90,403549
47.15,-0.48,42.46,-90.32,-62.78,4.05,403565
46.22,-0.57,42.18,-89.85,-67.90,4.24,403581
45.22,-0.66,41.93,-89.23,-57.85,4.41,403597
44.14,-0.72,41.64,-88.55,-63.02,4.61,403613
43.29,-0.91,41.30,-88.00,-67.98,4.87,403629
42.58,-1.17,41.01,-87.41,-72.90,5.06,403645
41.69,-1.30,40.84,-86.60,-77.75,5.15,403661
40.67,-1.19,40.67,-85.63,-82.48,5.25,403677
39.64,-1.04,40.35,-84.66,-87.01,5.52,403693
38.75,-1.00,39.87,-83.83,-91.37,5.94,403709
37.94,-1.07,39.33,-83.13,-95.61,6.39,403725
37.07,-1.12,38.78,-82.40,-99.73,6.86,403741
36.13,-1.16,38.20,-81.60,-103.68,7.36,403757
35.12,-1.18,37.54,-80.78,-107.56,7.93,403773
33.99,-1.19,36.86,-80.02,-96.33,8.51,403789
32.79,-1.20,36.16,-79.31,-85.36,9.10,403805
31.64,-1.15,35.41,-78.44,-74.70,9.75,403821
30.62,-1.17,34.61,-77.35,-79.33,10.45,403837
29.46,-1.61,33.92,-75.82,-83.74,10.98,403853
28.54,-2.46,33.67,-74.49,-87.55,11.11,403869
27.95,-2.70,33.53,-73.07,-91.71,11.20,403885
27.20,-2.33,33.34,-71.50,-96.29,11.34,403901
26.30,-1.67,33.14,-69.94,-100.98,11.48,403917
25.28,-1.06,32.93,-68.51,-105.39,11.61,403933
24.16,-0.84,32.71,-67.33,-109.26,11.73,403949
22.95,-0.85,32.45,-66.35,-112.81,11.90,403965
21.75,-0.87,32.15,-65.31,-116.40,12.08,403981
20.82,-0.55,31.90,-64.16,-120.36,12.21,403997
20.15,0.16,31.82,-62.77,-109.60,12.18,404013
19.52,1.24,31.88,-61.15,-99.28,12.04,404029
18.84,2.04,32.00,-59.44,-88.89,11.88,404045
17.98,2.65,32.05,-57.83,-78.53,11.78,404061
17.07,2.84,32.05,-56.36,-83.19,11.70,404077
16.15,2.90,32.11,-54.88,-87.74,11.55,404093
15.48,3.30,32.30,-53.16,-92.61,11.27,404109
15.14,4.09,32.65,-50.89,-82.45,10.92,404125
15.06,4.94,32.95,-48.37,-72.49,10.69,404141
15.19,5.77,33.07,-46.05,-62.86,10.64,404157
15.33,6.53,33.09,-44.01,-53.58,10.65,404173
15.28,7.36,33.09,-42.17,-44.64,10.66,404189
15.00,8.22,33.04,-40.67,-35.97,10.71,404205
