pitch,roll,yaw,t_ms
3.66,-22.52,-334.03,407482
3.84,-21.52,-334.18,407495
4.03,-20.54,-334.36,407508
4.28,-19.62,-334.57,407521
4.57,-18.82,-334.77,407534
4.92,-18.04,-334.91,407547
5.36,-17.40,-334.93,407560
5.81,-16.90,-334.80,407573
6.26,-16.41,-334.54,407586
6.71,-15.88,-334.28,407599
7.18,-15.46,-334.06,407612
7.73,-15.22,-333.91,407625
8.39,-15.20,-333.74,407638
9.05,-15.35,-333.50,407651
9.70,-15.66,-333.22,407664
10.38,-16.03,-332.96,407677
11.11,-16.34,-332.75,407690
11.83,-16.56,-332.57,407703
12.48,-16.78,-332.41,407716
12.99,-16.99,-332.27,407729
13.35,-17.23,-332.20,407742
13.61,-17.54,-332.24,407755
13.78,-18.00,-332.39,407768
13.94,-18.60,-332.61,407781
14.10,-19.24,-332.81,407794
14.23,-19.88,-332.88,407807
14.23,-20.55,-332.82,407820
14.16,-21.20,-332.75,407833
14.02,-21.89,-332.76,407846
13.83,-22.54,-332.86,407859
13.58,-23.10,-333.04,407872
13.23,-23.51,-333.23,407885
12.63,-23.78,-333.42,407898
11.73,-23.99,-333.66,407911
10.57,-24.10,-333.99,407924
9.31,-24.18,-334.42,407937
8.07,-24.29,-334.87,407950
6.95,-24.42,-335.29,407963
5.96,-24.53,-335.60,407976
5.12,-24.58,-335.80,407989
4.39,-24.52,-335.91,408002
3.79,-24.24,-335.97,408015
3.25,-23.74,-335.99,408028
2.73,-23.06,-336.05,408041
2.28,-22.32,-336.19,408054
2.00,-21.56,-336.38,408067
1.91,-20.82,-336.54,408080
1.99,-20.06,-336.60,408093
2.20,-19.37,-336.54,408106
2.50,-18.75,-336.37,408119
2.87,-18.08,-336.15,408132
3.34,-17.38,-335.94,408145
3.88,-16.75,-335.79,408158
4.52,-16.24,-335.72,408171
5.36,-15.88,-335.67,408184
6.30,-15.64,-335.56,408197
7.25,-15.40,-335.35,408210
8.16,-15.14,-335.08,408223
9.03,-14.85,-334.78,408236
9.82,-14.63,-334.52,408249
10.52,-14.48,-334.34,408262
11.20,-14.38,-334.25,408275
11.89,-14.38,-334.22,408288
12.52,-14.41,-334.19,408301
13.00,-14.50,-334.16,408314
13.35,-14.65,-334.15,408327
13.60,-14.85,-334.19,408340
13.76,-15.14,-334.25,408353
13.86,-15.55,-334.29,408366
13.86,-16.05,-334.23,408379
13.76,-16.65,-334.09,408392
13.57,-17.29,-333.92,408405
13.33,-17.84,-333.77,408418
13.01,-18.24,-333.70,408431
12.56,-18.53,-333.73,408444
11.93,-18.96,-333.88,408457
11.17,-19.69,-334.01,408470
10.37,-20.51,-334.00,408483
9.47,-21.19,-333.84,408496
8.47,-21.52,-333.66,408509
7.43,-21.48,-333.57,408522
6.47,-21.16,-333.65,408535
5.67,-20.76,-333.92,408548
5.01,-20.41,-334.33,408561
4.46,-20.09,-334.85,408574
3.95,-19.78,-335.45,408587
3.52,-19.50,-336.11,408600
3.19,-19.21,-336.78,408613
2.94,-19.06,-337.40,408626
2.72,-19.21,-337.87,408639
2.55,-19.51,-338.08,408652
2.42,-19.75,-338.00,408665
2.34,-19.76,-337.70,408678
2.26,-19.47,-337.30,408691
2.23,-18.88,-336.91,408704
2.25,-18.03,-336.64,408717
2.35,-17.13,-336.57,408730
2.65,-16.24,-336.75,408743
3.19,-15.35,-337.14,408756
3.94,-14.57,-337.65,408769
4.81,-14.52,-337.90,408782
5.56,-14.40,-337.89,408795
6.23,-14.45,-337.67,408808
6.81,-14.11,-337.38,408821
7.46,-13.47,-337.37,408834
8.31,-12.96,-337.57,408847
9.15,-12.54,-337.84,408860
9.86,-12.27,-338.11,408873
10.50,-12.30,-338.38,408886
11.10,-12.66,-338.59,408899
11.65,-13.47,-338.67,408912
12.14,-14.68,-338.51,408925
12.48,-16.15,-338.02,408938
12.59,-17.77,-337.22,408951
12.61,-19.47,-336.20,408964
12.66,-20.91,-335.06,408977
12.66,-21.96,-333.87,408990
12.56,-22.93,-332.77,409003
12.40,-23.96,-331.89,409016
12.27,-25.22,-331.28,409029
12.18,-26.54,-330.88,409042
12.03,-27.67,-330.53,409055
11.64,-28.63,-330.17,409068
11.11,-29.61,-329.88,409081
10.69,-30.64,-329.68,409094
10.49,-31.42,-329.44,409107
10.28,-32.00,-329.03,409120
9.91,-32.38,-328.42,409133
9.43,-32.47,-327.68,409146
8.96,-32.26,-326.89,409159
8.55,-31.67,-326.05,409172
8.11,-30.70,-325.21,409185
7.54,-29.52,-324.38,409198
6.87,-28.39,-323.62,409211
6.23,-27.45,-322.94,409224
5.60,-26.80,-322.31,409237
5.02,-26.32,-321.65,409250
4.51,-25.82,-320.88,409263
4.16,-25.18,-319.91,409276
3.95,-24.35,-318.72,409289
3.60,-23.31,-317.40,409302
2.99,-21.94,-316.13,409315
2.42,-20.40,-315.05,409328
2.00,-18.87,-314.25,409341
1.63,-17.56,-313.72,409354
1.25,-16.51,-313.34,409367
0.83,-15.69,-312.88,409380
0.45,-14.88,-312.21,409393
-0.05,-13.94,-311.41,409406
-0.80,-13.11,-310.76,409419
-1.42,-12.64,-310.53,409432
-1.78,-12.80,-310.88,409445
-1.81,-13.58,-311.76,409458
-1.55,-14.91,-313.01,409471
-1.05,-16.59,-314.43,409484
-0.36,-18.31,-315.82,409497
0.37,-20.04,-317.05,409510
1.08,-21.93,-318.13,409523
1.76,-24.00,-319.14,409536
2.52,-26.38,-320.22,409549
3.39,-29.26,-321.42,409562
4.54,-31.65,-322.56,409575
5.55,-33.42,-323.42,409588
6.18,-34.81,-324.08,409601
6.65,-35.99,-324.68,409614
7.08,-37.11,-325.27,409627
7.57,-38.26,-325.84,409640
8.14,-39.52,-326.36,409653
8.74,-40.73,-326.81,409666
9.31,-41.57,-327.12,409679
9.67,-41.97,-327.22,409692
9.73,-41.92,-327.09,409705
9.66,-41.33,-326.69,409718
9.58,-40.42,-326.02,409731
9.38,-39.35,-325.17,409744
8.90,-38.15,-324.27,409757
8.27,-36.90,-323.44,409770
7.54,-35.77,-322.71,409783
6.80,-34.88,-322.06,409796
6.20,-34.13,-321.40,409809
5.79,-33.43,-320.56,409822
5.57,-32.61,-319.47,409835
5.44,-31.60,-318.12,409848
5.38,-30.18,-316.62,409861
5.20,-28.19,-315.13,409874
4.77,-25.65,-313.90,409887
4.37,-23.05,-313.07,409900
4.19,-20.75,-312.70,409913
4.16,-18.92,-312.70,409926
4.18,-17.63,-312.88,409939
4.21,-16.81,-313.09,409952
4.30,-16.22,-313.26,409965
4.29,-15.81,-313.43,409978
4.21,-15.68,-313.73,409991
4.16,-15.95,-314.21,410004
4.20,-16.50,-314.74,410017
4.31,-17.21,-315.18,410030
4.45,-17.99,-315.51,410043
4.64,-18.63,-315.79,410056
4.77,-19.26,-316.15,410069
4.83,-19.99,-316.72,410082
4.84,-20.96,-317.56,410095
4.95,-22.22,-318.62,410108
5.19,-23.60,-319.72,410121
5.40,-24.87,-320.69,410134
5.48,-26.04,-321.48,410147
5.50,-27.06,-322.19,410160
5.54,-27.95,-322.94,410173
5.57,-28.76,-323.80,410186
5.65,-29.65,-324.78,410199
5.79,-30.66,-325.73,410212
5.99,-31.65,-326.49,410225
6.27,-32.44,-326.96,410238
6.53,-32.82,-327.10,410251
6.70,-32.82,-326.91,410264
6.79,-32.57,-326.43,410277
6.76,-32.13,-325.67,410290
6.49,-31.48,-324.69,410303
5.95,-30.71,-323.63,410316
5.34,-29.82,-322.59,410329
4.79,-28.83,-321.61,410342
4.38,-27.80,-320.68,410355
4.08,-26.79,-319.77,410368
3.85,-25.80,-318.85,410381
3.69,-24.71,-317.91,410394
3.57,-23.38,-316.93,410407
3.47,-21.79,-315.93,410420
3.25,-19.93,-314.92,410433
2.80,-18.18,-314.07,410446
2.27,-16.84,-313.58,410459
1.77,-16.07,-313.56,410472
1.34,-15.95,-313.95,410485
1.06,-16.43,-314.58,410498
1.12,-17.35,-315.20,410511
1.54,-18.44,-315.64,410524
2.20,-19.30,-315.91,410537
2.74,-19.69,-316.19,410550
3.06,-20.07,-316.78,410563
3.25,-20.85,-317.97,410576
3.45,-22.09,-319.72,410589
3.73,-23.76,-321.70,410602
4.08,-25.66,-323.53,410615
4.28,-27.48,-325.01,410628
4.39,-29.16,-326.21,410641
4.81,-30.65,-327.29,410654
5.44,-32.19,-328.31,410667
6.22,-33.98,-329.32,410680
7.23,-35.92,-330.33,410693
8.52,-37.93,-331.34,410706
9.85,-39.53,-332.35,410719
11.19,-40.26,-333.34,410732
12.24,-40.47,-334.28,410745
13.03,-40.45,-335.18,410758
13.63,-40.43,-336.04,410771
13.94,-40.69,-336.72,410784
13.74,-40.99,-336.91,410797
13.71,-41.53,-336.73,410810
13.98,-41.74,-336.16,410823
14.37,-41.11,-335.14,410836
14.66,-39.80,-333.64,410849
14.55,-38.28,-331.80,410862
13.94,-36.75,-329.88,410875
13.01,-35.38,-328.14,410888
12.06,-34.07,-326.73,410901
11.16,-32.84,-325.58,410914
10.24,-31.66,-324.56,410927
9.44,-30.64,-323.59,410940
9.06,-29.87,-322.58,410953
9.30,-29.15,-321.46,410966
9.62,-28.06,-320.24,410979
9.38,-26.04,-319.04,410992
8.92,-23.80,-318.09,411005
8.45,-21.72,-317.56,411018
7.97,-19.98,-317.40,411031
7.38,-18.66,-317.43,411044
6.79,-17.73,-317.52,411057
6.45,-17.05,-317.68,411070
6.38,-16.36,-317.93,411083
6.44,-15.61,-318.28,411096
6.43,-14.95,-318.73,411109
6.28,-14.71,-319.35,411122
5.92,-15.21,-320.21,411135
5.44,-16.45,-321.33,411148
5.13,-18.44,-322.64,411161
5.10,-20.93,-323.90,411174
5.39,-23.38,-324.93,411187
5.88,-25.63,-325.73,411200
6.39,-27.49,-326.46,411213
6.91,-29.14,-327.30,411226
7.35,-31.14,-328.46,411239
7.99,-33.39,-330.01,411252
8.79,-35.57,-331.72,411265
9.38,-37.63,-333.25,411278
9.76,-39.36,-334.44,411291
9.98,-40.34,-335.28,411304
9.91,-40.93,-335.86,411317
9.62,-41.46,-336.29,411330
9.31,-42.17,-336.59,411343
9.13,-43.20,-336.66,411356
9.10,-44.32,-336.43,411369
9.26,-45.17,-335.87,411382
9.68,-45.37,-335.02,411395
10.31,-44.89,-333.94,411408
10.67,-44.03,-332.74,411421
10.56,-42.92,-331.57,411434
10.24,-41.79,-330.59,411447
9.77,-40.57,-329.78,411460
9.06,-39.13,-329.07,411473
8.42,-37.55,-328.39,411486
8.14,-36.14,-327.70,411499
8.05,-35.01,-326.96,411512
7.94,-34.11,-326.14,411525
8.12,-33.13,-325.24,411538
8.66,-31.77,-324.19,411551
9.05,-29.97,-322.97,411564
9.07,-28.13,-321.70,411577
8.91,-26.52,-320.60,411590
8.71,-25.19,-319.72,411603
8.45,-23.99,-318.95,411616
8.01,-22.78,-318.16,411629
7.50,-21.44,-317.29,411642
7.27,-19.97,-316.31,411655
7.36,-18.32,-315.20,411668
7.42,-16.58,-313.99,411681
7.38,-14.91,-312.88,411694
7.19,-13.62,-312.21,411707
6.96,-12.92,-312.37,411720
6.80,-12.88,-313.50,411733
6.78,-13.40,-315.40,411746
7.00,-14.25,-317.71,411759
7.28,-15.21,-320.01,411772
7.36,-16.30,-322.09,411785
7.14,-17.48,-323.95,411798
6.82,-18.77,-325.71,411811
6.66,-20.24,-327.41,411824
6.74,-21.99,-329.03,411837
6.99,-24.35,-330.58,411850
7.48,-26.58,-331.99,411863
8.03,-28.61,-333.11,411876
8.44,-30.52,-333.76,411889
8.73,-32.29,-333.97,411902
8.96,-33.89,-333.95,411915
9.40,-35.47,-333.93,411928
10.11,-36.83,-333.96,411941
10.82,-37.90,-333.98,411954
11.40,-38.60,-333.87,411967
11.84,-38.94,-333.57,411980
12.10,-38.96,-333.08,411993
12.05,-38.63,-332.44,412006
11.74,-37.98,-331.60,412019
11.34,-37.21,-330.61,412032
10.85,-36.24,-329.53,412045
10.12,-35.06,-328.36,412058
9.27,-33.73,-327.09,412071
8.41,-32.30,-325.77,412084
7.62,-30.86,-324.44,412097
6.92,-29.48,-323.16,412110
6.37,-28.05,-321.98,412123
5.86,-26.73,-320.90,412136
5.38,-25.46,-319.86,412149
4.93,-24.14,-318.83,412162
4.62,-22.56,-317.78,412175
4.31,-20.83,-316.73,412188
3.88,-19.07,-315.74,412201
3.33,-17.34,-314.89,412214
2.72,-15.73,-314.23,412227
2.21,-14.17,-313.75,412240
1.80,-12.66,-313.48,412253
1.48,-11.35,-313.49,412266
1.34,-10.43,-313.89,412279
1.30,-10.05,-314.80,412292
1.36,-10.27,-316.32,412305
1.78,-11.02,-318.44,412318
2.59,-12.14,-320.91,412331
3.53,-13.61,-323.40,412344
4.47,-15.23,-325.66,412357
5.28,-16.90,-327.63,412370
6.06,-18.59,-329.39,412383
6.91,-20.44,-331.02,412396
7.82,-22.37,-332.47,412409
8.72,-24.05,-333.55,412422
9.38,-25.34,-334.17,412435
9.57,-26.15,-334.46,412448
9.34,-26.42,-334.70,412461
8.89,-26.32,-335.07,412474
8.42,-26.03,-335.57,412487
8.18,-25.81,-336.07,412500
8.18,-25.81,-336.42,412513
8.30,-25.77,-336.43,412526
8.32,-25.40,-335.95,412539
8.03,-24.53,-334.89,412552
7.36,-23.30,-333.21,412565
6.19,-21.89,-331.06,412578
4.74,-20.41,-328.80,412591
3.27,-18.90,-326.77,412604
1.88,-17.37,-325.05,412617
0.57,-15.95,-323.58,412630
-0.47,-14.76,-322.22,412643
-1.06,-13.93,-320.83,412656
-1.43,-13.19,-319.34,412669
-1.71,-12.04,-317.81,412682
-1.92,-10.61,-316.29,412695
-2.16,-9.12,-314.84,412708
-2.51,-7.75,-313.53,412721
-2.97,-6.50,-312.38,412734
-3.52,-5.27,-311.40,412747
-4.12,-4.01,-310.67,412760
-4.66,-2.90,-310.29,412773
-5.11,-2.35,-310.24,412786
-5.27,-2.45,-310.40,412799
-5.11,-2.81,-310.63,412812
-4.87,-3.24,-310.81,412825
-4.56,-3.75,-310.80,412838
-3.80,-4.33,-310.58,412851
-3.04,-4.67,-310.34,412864
-2.60,-4.62,-310.09,412877
-2.63,-4.77,-309.89,412890
-2.68,-4.96,-309.86,412903
-2.49,-4.89,-310.11,412916
-1.86,-4.64,-310.60,412929
-0.94,-4.86,-311.14,412942
-0.52,-4.46,-311.45,412955
-1.04,-4.31,-311.49,412968
-1.44,-3.98,-311.51,412981
-1.81,-4.01,-311.65,412994
-1.96,-4.28,-311.90,413007
-1.81,-4.59,-312.24,413020
-1.42,-4.80,-312.58,413033
-1.25,-4.97,-312.90,413046
-1.41,-5.44,-313.28,413059
-1.51,-6.06,-313.93,413072
-1.42,-6.76,-314.98,413085
-1.18,-7.61,-316.47,413098
-0.84,-8.85,-318.41,413111
-0.53,-10.83,-320.71,413124
-0.26,-13.78,-323.27,413137
0.46,-16.97,-325.94,413150
1.64,-19.76,-328.41,413163
2.90,-22.41,-330.37,413176
4.06,-24.91,-331.67,413189
5.06,-27.38,-332.40,413202
5.87,-29.84,-332.76,413215
6.56,-32.31,-332.99,413228
7.15,-34.47,-333.24,413241
7.50,-36.21,-333.42,413254
7.59,-37.74,-333.38,413267
7.55,-39.35,-333.08,413280
7.58,-41.12,-332.64,413293
7.78,-42.82,-332.15,413306
8.07,-44.18,-331.69,413319
8.42,-45.34,-331.38,413332
8.80,-45.71,-331.23,413345
8.67,-45.78,-331.15,413358
8.40,-45.12,-330.95,413371
8.27,-43.91,-330.31,413384
8.13,-42.33,-329.14,413397
7.88,-40.54,-327.44,413410
7.33,-38.56,-325.40,413423
6.43,-36.18,-323.27,413436
5.26,-33.43,-321.18,413449
4.21,-29.94,-319.13,413462
3.46,-26.12,-317.14,413475
2.93,-22.42,-315.18,413488
2.32,-18.89,-313.30,413501
1.51,-15.31,-311.69,413514
0.61,-11.72,-310.48,413527
-0.28,-8.28,-309.68,413540
-1.31,-4.79,-309.33,413553
-1.98,-1.76,-309.59,413566
-1.96,0.14,-310.40,413579
-1.37,0.59,-311.38,413592
-0.12,0.22,-312.08,413605
1.38,-0.06,-312.08,413618
2.70,0.29,-311.27,413631
3.45,1.12,-310.01,413644
3.37,2.30,-308.76,413657
2.69,3.49,-307.85,413670
1.95,4.44,-307.40,413683
1.38,5.14,-307.42,413696
0.84,5.62,-307.72,413709
0.28,5.91,-308.13,413722
-0.24,6.13,-308.58,413735
-0.60,6.42,-309.08,413748
-0.66,6.67,-309.69,413761
-0.41,6.70,-310.51,413774
0.22,6.44,-311.68,413787
1.25,5.77,-313.20,413800
2.56,4.57,-314.81,413813
3.85,3.15,-316.16,413826
3.92,1.44,-316.97,413839
2.84,0.26,-317.30,413852
1.66,-1.29,-317.17,413865
0.69,-1.86,-316.92,413878
0.13,-2.16,-316.52,413891
-0.48,-2.66,-316.01,413904
-1.03,-3.02,-315.30,413917
-1.58,-3.37,-314.33,413930
-1.88,-3.73,-313.18,413943
-1.90,-4.30,-312.03,413956
-1.85,-4.43,-310.99,413969
-2.04,-4.56,-310.04,413982
-2.37,-4.74,-309.07,413995
-2.60,-4.95,-308.03,414008
-2.51,-4.94,-306.91,414021
-2.27,-4.54,-305.88,414034
-2.16,-3.75,-305.02,414047
-2.34,-3.03,-304.45,414060
-2.81,-2.79,-304.27,414073
-3.34,-2.96,-304.64,414086
-3.80,-3.59,-305.76,414099
-4.06,-4.83,-307.65,414112
-4.02,-6.85,-310.02,414125
-3.49,-9.71,-312.51,414138
-2.80,-13.79,-314.93,414151
-2.11,-18.06,-317.18,414164
-1.19,-21.62,-319.05,414177
-0.15,-24.16,-320.34,414190
1.02,-25.85,-321.04,414203
2.08,-26.11,-321.23,414216
2.62,-26.94,-321.04,414229
3.03,-27.70,-320.75,414242
3.24,-28.26,-320.54,414255
3.12,-28.69,-320.48,414268
2.69,-29.12,-320.52,414281
2.05,-29.64,-320.60,414294
1.40,-30.10,-320.66,414307
0.92,-30.40,-320.67,414320
0.64,-30.36,-320.68,414333
0.63,-30.13,-320.67,414346
0.85,-29.73,-320.57,414359
1.27,-28.80,-320.21,414372
1.79,-27.38,-319.59,414385
2.31,-25.58,-318.80,414398
2.67,-23.57,-317.91,414411
2.74,-21.63,-316.93,414424
2.50,-19.83,-315.79,414437
1.95,-18.11,-314.47,414450
1.18,-16.39,-312.96,414463
0.44,-14.61,-311.32,414476
-0.37,-13.00,-309.62,414489
-0.77,-11.55,-307.92,414502
-0.79,-10.13,-306.23,414515
-0.68,-8.57,-304.52,414528
-0.65,-6.87,-302.83,414541
-0.91,-5.07,-301.24,414554
-1.51,-3.33,-299.93,414567
-2.18,-1.84,-299.04,414580
-2.69,-0.68,-298.69,414593
-2.90,0.11,-298.91,414606
-2.80,0.30,-299.65,414619
-2.42,-0.12,-300.77,414632
-1.75,-0.96,-302.16,414645
-0.88,-2.05,-303.73,414658
0.05,-3.19,-305.48,414671
0.93,-4.41,-307.47,414684
1.75,-5.96,-309.69,414697
1.81,-7.74,-311.66,414710
1.19,-10.23,-313.47,414723
0.83,-13.04,-315.12,414736
0.64,-16.07,-316.50,414749
0.83,-18.76,-317.52,414762
1.15,-20.96,-318.03,414775
1.49,-22.50,-318.02,414788
2.01,-23.04,-317.61,414801
2.51,-22.88,-317.00,414814
2.63,-22.48,-316.44,414827
2.56,-22.08,-316.16,414840
2.56,-21.85,-316.18,414853
2.76,-21.80,-316.33,414866
3.25,-21.77,-316.38,414879
3.88,-21.60,-316.19,414892
4.25,-20.61,-315.69,414905
4.17,-19.52,-314.95,414918
4.07,-18.01,-314.14,414931
4.02,-15.99,-313.36,414944
3.89,-13.57,-312.56,414957
3.74,-11.11,-311.65,414970
3.49,-8.91,-310.60,414983
3.08,-7.06,-309.52,414996
2.52,-5.64,-308.65,415009
2.02,-4.70,-308.17,415022
1.74,-4.26,-308.06,415035
1.62,-4.26,-308.12,415048
1.60,-4.64,-308.23,415061
1.64,-5.34,-308.33,415074
1.74,-6.20,-308.33,415087
1.90,-6.96,-308.13,415100
2.04,-7.47,-307.66,415113
1.95,-7.66,-307.02,415126
1.55,-7.71,-306.41,415139
0.84,-7.80,-305.98,415152
0.21,-7.83,-305.66,415165
-0.36,-7.92,-305.29,415178
-0.51,-7.42,-304.70,415191
-0.42,-6.20,-303.90,415204
-0.36,-5.07,-303.06,415217
-0.55,-4.18,-302.27,415230
-0.86,-3.31,-301.59,415243
-1.11,-2.22,-301.08,415256
-1.43,-0.98,-300.71,415269
-2.04,0.27,-300.33,415282
-3.03,1.53,-299.97,415295
-3.39,2.03,-299.95,415308
-3.06,2.33,-300.26,415321
-2.72,2.65,-300.61,415334
-2.73,2.87,-300.84,415347
-2.80,3.04,-300.99,415360
-2.72,3.22,-301.12,415373
-2.56,3.33,-301.28,415386
-2.36,3.33,-301.49,415399
-2.08,3.18,-301.78,415412
-1.74,2.73,-302.17,415425
-1.48,2.00,-302.64,415438
-1.37,0.95,-303.22,415451
-1.30,-0.24,-303.90,415464
-1.28,-1.57,-304.68,415477
-1.25,-3.06,-305.47,415490
-1.19,-4.70,-306.15,415503
-1.42,-6.54,-306.60,415516
-2.04,-7.98,-306.68,415529
-2.35,-8.04,-306.38,415542
-2.49,-7.29,-306.01,415555
-2.63,-6.35,-305.86,415568
-2.80,-5.90,-305.91,415581
-2.92,-5.40,-306.01,415594
-2.95,-4.61,-306.08,415607
-3.08,-3.56,-306.14,415620
-3.19,-1.94,-306.24,415633
-3.49,-1.04,-306.26,415646
-3.52,-1.13,-306.27,415659
-3.56,-1.09,-306.28,415672
-3.57,-1.13,-306.30,415685
-3.57,-1.21,-306.31,415698
-3.59,-1.19,-306.32,415711
-3.60,-1.18,-306.33,415724
-3.62,-1.12,-306.34,415737
-3.64,-1.09,-306.35,415750
-3.66,-1.10,-306.36,415763
-3.68,-1.07,-306.37,415776
-3.70,-1.04,-306.38,415789
-3.70,-1.02,-306.39,415802
-3.71,-1.00,-306.40,415815
-3.72,-0.98,-306.41,415828
-3.73,-0.97,-306.42,415841
-3.74,-0.96,-306.43,415854
-3.76,-0.94,-306.44,415867
-3.77,-0.93,-306.45,415880
-3.78,-0.91,-306.46,415893
-3.79,-0.90,-306.47,415906
-3.80,-0.89,-306.48,415919
-3.80,-0.88,-306.49,415932
-3.81,-0.87,-306.50,415945
-3.82,-0.85,-306.51,415958
-3.83,-0.85,-306.53,415971
-3.83,-0.84,-306.54,415984
-3.84,-0.82,-306.55,415997
-3.84,-0.81,-306.56,416010
-3.84,-0.80,-306.57,416023
-3.84,-0.79,-306.58,416036
-3.84,-0.78,-306.59,416049
-3.85,-0.77,-306.60,416062
-3.85,-0.76,-306.61,416075
-3.85,-0.75,-306.62,416088
-3.85,-0.74,-306.63,416101
-3.85,-0.73,-306.64,416114
-3.85,-0.72,-306.65,416127
-3.85,-0.71,-306.66,416140
-3.85,-0.71,-306.67,416153
-3.85,-0.70,-306.68,416166
-3.85,-0.69,-306.70,416179
-3.85,-0.68,-306.71,416192
-3.85,-0.67,-306.72,416205
-3.85,-0.67,-306.73,416218
-3.84,-0.67,-306.74,416231
-3.84,-0.66,-306.75,416244
-3.83,-0.65,-306.76,416257
-3.83,-0.64,-306.77,416270
-3.82,-0.64,-306.78,416283
-3.82,-0.64,-306.79,416296
-3.82,-0.64,-306.80,416309
-3.82,-0.64,-306.81,416322
-3.81,-0.63,-306.82,416335
-3.81,-0.62,-306.83,416348
-3.80,-0.62,-306.84,416361
-3.80,-0.62,-306.85,416374
-3.79,-0.62,-306.86,416387
-3.79,-0.61,-306.87,416400
-3.78,-0.61,-306.88,416413
-3.78,-0.61,-306.89,416426
-3.78,-0.61,-306.90,416439
-3.77,-0.61,-306.92,416452
-3.77,-0.60,-306.93,416465
-3.77,-0.60,-306.94,416478
-3.76,-0.59,-306.95,416491
-3.76,-0.59,-306.96,416504
-3.75,-0.59,-306.97,416517
-3.74,-0.58,-306.98,416530
-3.73,-0.58,-306.99,416543
-3.73,-0.58,-307.00,416556
-3.72,-0.58,-307.01,416569
-3.71,-0.57,-307.02,416582
-3.71,-0.57,-307.03,416595
-3.70,-0.57,-307.04,416608
-3.69,-0.56,-307.05,416621
-3.68,-0.56,-307.06,416634
-3.67,-0.56,-307.07,416647
-3.66,-0.56,-307.08,416660
-3.65,-0.56,-307.09,416673
-3.64,-0.57,-307.10,416686
-3.64,-0.57,-307.11,416699
-3.63,-0.57,-307.12,416712
-3.62,-0.57,-307.14,416725
-3.62,-0.56,-307.15,416738
-3.61,-0.56,-307.16,416751
-3.60,-0.56,-307.17,416764
-3.59,-0.57,-307.18,416777
-3.58,-0.58,-307.19,416790
-3.57,-0.58,-307.20,416803
-3.57,-0.57,-307.21,416816
-3.56,-0.57,-307.22,416829
-3.55,-0.57,-307.23,416842
